+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+-----------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total         |  data  |  Ratio  |          WWZ           |
| Bin20  |  0.003226 ± 0.001112   |   0.01005 ± 0.0038    |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01328 ± 0.003959   | 0 ± 0  |  0 ± 0  |   0.04826 ± 0.04543    |
| Bin21  |   0.00309 ± 0.001098   |  0.005745 ± 0.004062  |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |  0.01408 ± 0.006727   | 0 ± 0  |  0 ± 0  |  0.002331 ± 0.0003087  |
| Bin22  |  0.002591 ± 0.0009672  |     0 ± 0.002872      |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002591 ± 0.003031  | 0 ± 0  |  0 ± 0  |  0.001589 ± 0.0001716  |
| Bin23  |  0.001228 ± 0.0006347  | -0.002872 ± 0.002031  |         0 ± 0         |       0 ± 0        |         0 ± 0         | -0.001644 ± 0.002128  | 0 ± 0  | -0 ± 0  |  0.001939 ± 0.0003011  |
| Bin24  |  0.002226 ± 0.0009322  |  0.005745 ± 0.002872  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.007971 ± 0.00302   | 0 ± 0  |  0 ± 0  |  0.001592 ± 0.0002745  |
| Bin25  |         0 ± 0          |  0.005745 ± 0.002872  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005745 ± 0.002872  | 0 ± 0  |  0 ± 0  |  0.001042 ± 0.000187   |
| Bin26  |  0.001635 ± 0.0008177  |     0 ± 0.002031      |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001635 ± 0.002189  | 0 ± 0  |  0 ± 0  |  0.001177 ± 0.0002446  |
| Bin27  | 0.0005911 ± 0.0004476  |  0.002872 ± 0.002031  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003463 ± 0.00208   | 0 ± 0  |  0 ± 0  | 0.0009632 ± 0.0001847  |
| Bin28  | 0.0005911 ± 0.0004476  |  0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002027 ± 0.001504  | 0 ± 0  |  0 ± 0  | 0.0005927 ± 8.142e-05  |
| Bin29  | 0.0009999 ± 0.0006062  |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005308 ± 0.00256   | 0 ± 0  |  0 ± 0  | 0.0005823 ± 0.0001339  |
| Bin30  | 0.0004089 ± 0.0004089  |  0.002872 ± 0.002031  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003281 ± 0.002072  | 0 ± 0  |  0 ± 0  |  0.000504 ± 0.0001315  |
| Bin31  |  0.004817 ± 0.001343   |  0.004308 ± 0.003211  | -0.005248 ± 0.005248  |       0 ± 0        | -0.001186 ± 0.001186  |  0.002692 ± 0.006408  | 0 ± 0  |  0 ± 0  |  0.004001 ± 0.0004301  |
+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+-----------------------+--------+---------+------------------------+
