+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
| Bin19  |   0.02154 ± 0.002813   |  0.01005 ± 0.004763   |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.002372 ± 0.001677  |   0.05002 ± 0.01333    | 0 ± 0  |  0 ± 0  |  0.01099 ± 0.0006244   |
| Bin20  |   0.01323 ± 0.002205   |  0.008617 ± 0.005374  |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |   0.03264 ± 0.01226    | 0 ± 0  |  0 ± 0  |  0.01055 ± 0.0006897   |
| Bin21  |   0.01554 ± 0.00242    |  0.01436 ± 0.006093   |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |    0.0407 ± 0.01264    | 0 ± 0  |  0 ± 0  |  0.008448 ± 0.0005791  |
| Bin22  |   0.01122 ± 0.002062   |   0.0158 ± 0.005178   |  0.005248 ± 0.005248  |       0 ± 0        |     0 ± 0.001677      |   0.03227 ± 0.007837   | 0 ± 0  |  0 ± 0  |  0.007262 ± 0.0005689  |
| Bin23  |   0.01127 ± 0.002062   |  0.008617 ± 0.004541  |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |   0.02514 ± 0.00724    | 0 ± 0  |  0 ± 0  |  0.005947 ± 0.0004522  |
| Bin24  |  0.006045 ± 0.001486   |  0.007181 ± 0.004763  |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |   0.01847 ± 0.007241   | 0 ± 0  |  0 ± 0  |  0.004985 ± 0.0004404  |
| Bin25  |   0.009406 ± 0.00191   |  0.007181 ± 0.005921  |         0 ± 0         |       0 ± 0        | -0.002372 ± 0.001677  |   0.01422 ± 0.006444   | 0 ± 0  |  0 ± 0  |   0.04966 ± 0.04543    |
| Bin26  |  0.007862 ± 0.001734   |  0.001436 ± 0.004308  |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |   0.01455 ± 0.007008   | 0 ± 0  |  0 ± 0  |  0.004057 ± 0.0004287  |
| Bin27  |  0.006044 ± 0.001519   |  0.01149 ± 0.004541   |         0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |   0.01635 ± 0.004933   | 0 ± 0  |  0 ± 0  |   0.04924 ± 0.04543    |
| Bin28  |  0.004636 ± 0.001293   |   0.007181 ± 0.0038   |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01182 ± 0.004014   | 0 ± 0  |  0 ± 0  |  0.00252 ± 0.0002958   |
| Bin29  |  0.002364 ± 0.0008952  |   0.007181 ± 0.0038   |         0 ± 0         |  0.0108 ± 0.0108   | -0.001186 ± 0.001186  |   0.01916 ± 0.01155    | 0 ± 0  |  0 ± 0  |  0.002723 ± 0.0003496  |
| Bin30  |  0.003773 ± 0.001156   |  0.005745 ± 0.002872  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.009518 ± 0.003096   | 0 ± 0  |  0 ± 0  |  0.002533 ± 0.0003297  |
| Bin31  |    0.004 ± 0.001212    |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |  0.009494 ± 0.003011   | 0 ± 0  |  0 ± 0  |  0.002288 ± 0.0003585  |
| Bin32  |  0.004453 ± 0.001318   |  0.001436 ± 0.002487  |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |   0.01114 ± 0.005956   | 0 ± 0  |  0 ± 0  |  0.00186 ± 0.0002804   |
| Bin33  |  0.005044 ± 0.001392   |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.009352 ± 0.002851   | 0 ± 0  |  0 ± 0  |  0.001299 ± 0.0002214  |
| Bin34  |  0.001364 ± 0.0006587  |  0.001436 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.0028 ± 0.002573    | 0 ± 0  |  0 ± 0  |  0.00113 ± 0.0001559   |
| Bin35  |  0.002044 ± 0.0009142  | -0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.0006081 ± 0.001702  | 0 ± 0  |  0 ± 0  |  0.001917 ± 0.0003183  |
| Bin36  |  0.002635 ± 0.001018   |  0.001436 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004071 ± 0.002688   | 0 ± 0  |  0 ± 0  |  0.000794 ± 9.685e-05  |
| Bin37  |   0.002 ± 0.0008573    |  0.002872 ± 0.002872  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004872 ± 0.002997   | 0 ± 0  |  0 ± 0  |  0.000627 ± 0.0001385  |
| Bin38  |  0.001409 ± 0.0007312  | -0.001436 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         | -2.737e-05 ± 0.002593  | 0 ± 0  | -0 ± 0  | 0.0008738 ± 0.0001819  |
| Bin39  |  0.003226 ± 0.001112   |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003226 ± 0.001112   | 0 ± 0  |  0 ± 0  |  0.001402 ± 0.0002702  |
| Bin40  | 0.0009555 ± 0.0005165  |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005264 ± 0.002541   | 0 ± 0  |  0 ± 0  | 0.0009416 ± 0.0002116  |
| Bin41  |  0.001591 ± 0.0007536  | -0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.0001548 ± 0.001622  | 0 ± 0  |  0 ± 0  |  0.000829 ± 0.0001798  |
| Bin42  | 0.0009999 ± 0.0006062  |  0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002436 ± 0.001559   | 0 ± 0  |  0 ± 0  |  0.0005375 ± 0.000132  |
| Bin43  | 0.0004089 ± 0.0004089  |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0004089 ± 0.0004089  | 0 ± 0  |  0 ± 0  | 0.0005599 ± 0.0001339  |
| Bin44  | 0.0008177 ± 0.0005782  |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0008177 ± 0.0005782  | 0 ± 0  |  0 ± 0  | 0.0004592 ± 0.0001286  |
| Bin45  | 0.0001822 ± 0.0001822  |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0001822 ± 0.0001822  | 0 ± 0  |  0 ± 0  | 0.0004481 ± 0.0001282  |
| Bin46  |  0.008773 ± 0.001781   |   0.004308 ± 0.0038   |         0 ± 0         |  -0.0108 ± 0.0108  |         0 ± 0         |   0.00228 ± 0.01159    | 0 ± 0  |  0 ± 0  |    0.0963 ± 0.06424    |
+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
