+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
| Bin20  |   0.02204 ± 0.002938   |  0.001436 ± 0.004308  |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.001186 ± 0.001186  |   0.04071 ± 0.01315    | 0 ± 0  |  0 ± 0  |  0.009874 ± 0.0006661  |
| Bin21  |   0.01404 ± 0.00229    |  0.005745 ± 0.005374  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01979 ± 0.005841   | 0 ± 0  |  0 ± 0  |  0.008514 ± 0.0005701  |
| Bin22  |   0.01504 ± 0.002348   |  0.005745 ± 0.005745  |         0 ± 0         |       0 ± 0        |  0.001186 ± 0.002054  |   0.02197 ± 0.006537   | 0 ± 0  |  0 ± 0  |  0.007733 ± 0.0005825  |
| Bin23  |   0.008635 ± 0.0018    |   0.0158 ± 0.005178   |         0 ± 0         |       0 ± 0        |     0 ± 0.001677      |   0.02443 ± 0.005733   | 0 ± 0  |  0 ± 0  |  0.006523 ± 0.0005411  |
| Bin24  |  0.007226 ± 0.001645   |  0.01005 ± 0.004308   |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |   0.02253 ± 0.006987   | 0 ± 0  |  0 ± 0  |   0.05067 ± 0.04543    |
| Bin25  |  0.006045 ± 0.001486   |   0.01005 ± 0.0038    |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   | -0.001186 ± 0.001186  |   0.03096 ± 0.01274    | 0 ± 0  |  0 ± 0  |  0.004534 ± 0.0003628  |
| Bin26  |  0.005774 ± 0.001404   |  0.008617 ± 0.004975  |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |   0.02519 ± 0.01197    | 0 ± 0  |  0 ± 0  |  0.004202 ± 0.0004166  |
| Bin27  |  0.004498 ± 0.001319   |  0.01149 ± 0.004541   |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01599 ± 0.004729   | 0 ± 0  |  0 ± 0  |  0.003687 ± 0.0004105  |
| Bin28  |   0.00568 ± 0.001496   |  0.005745 ± 0.004062  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01142 ± 0.004329   | 0 ± 0  |  0 ± 0  |   0.04881 ± 0.04543    |
| Bin29  |   0.004409 ± 0.00128   |  0.008617 ± 0.004541  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01303 ± 0.004718   | 0 ± 0  |  0 ± 0  |  0.002184 ± 0.0002661  |
| Bin30  |  0.006817 ± 0.001594   |  0.002872 ± 0.003518  |         0 ± 0         |       0 ± 0        |     0 ± 0.001677      |   0.009689 ± 0.00421   | 0 ± 0  |  0 ± 0  |  0.002926 ± 0.0003835  |
| Bin31  |   0.003862 ± 0.00124   |  0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005298 ± 0.001897   | 0 ± 0  |  0 ± 0  |  0.002072 ± 0.0002642  |
| Bin32  |  0.003453 ± 0.001171   |  0.002872 ± 0.002872  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.006325 ± 0.003102   | 0 ± 0  |  0 ± 0  |  0.001758 ± 0.0002327  |
| Bin33  |  0.002409 ± 0.0009498  |  0.002872 ± 0.002872  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005281 ± 0.003025   | 0 ± 0  |  0 ± 0  |  0.002255 ± 0.0003733  |
| Bin34  |    0.003 ± 0.00105     |  0.001436 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.004436 ± 0.0027    | 0 ± 0  |  0 ± 0  |  0.001232 ± 0.0002208  |
| Bin35  | 0.0009999 ± 0.0006062  |  0.001436 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.002436 ± 0.00256   | 0 ± 0  |  0 ± 0  |  0.001176 ± 0.0001897  |
| Bin36  |  0.001182 ± 0.000633   | -0.002872 ± 0.002031  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  -0.00169 ± 0.002127   | 0 ± 0  | -0 ± 0  |  0.000952 ± 0.0001836  |
| Bin37  |  0.003453 ± 0.001171   |  0.002872 ± 0.002031  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.006325 ± 0.002344   | 0 ± 0  |  0 ± 0  | 0.0006486 ± 8.517e-05  |
| Bin38  |  0.001547 ± 0.0006835  |  0.002872 ± 0.002031  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004419 ± 0.002143   | 0 ± 0  |  0 ± 0  |  0.001099 ± 0.0002423  |
| Bin39  |  0.001818 ± 0.0008378  |         0 ± 0         |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |  0.007066 ± 0.005315   | 0 ± 0  |  0 ± 0  | 0.0006941 ± 0.0001403  |
| Bin40  |  0.001182 ± 0.000633   |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001182 ± 0.000633   | 0 ± 0  |  0 ± 0  |  0.001009 ± 0.0002402  |
| Bin41  | 0.0005911 ± 0.0004476  |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0005911 ± 0.0004476  | 0 ± 0  |  0 ± 0  | 0.0008402 ± 0.0001802  |
| Bin42  | 0.0009999 ± 0.0006062  |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0009999 ± 0.0006062  | 0 ± 0  |  0 ± 0  | 0.0005032 ± 7.502e-05  |
| Bin43  |  0.001635 ± 0.0008177  |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001635 ± 0.0008177  | 0 ± 0  |  0 ± 0  | 0.0004816 ± 0.0001306  |
| Bin44  | 0.0005911 ± 0.0004476  |  0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002027 ± 0.001504   | 0 ± 0  |  0 ± 0  | 0.0006389 ± 0.0001731  |
| Bin45  |  0.001591 ± 0.0007536  |     0 ± 0.002872      |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001591 ± 0.002969   | 0 ± 0  |  0 ± 0  | 0.0003579 ± 6.326e-05  |
| Bin46  |  0.008182 ± 0.001724   |  0.001436 ± 0.003211  |         0 ± 0         |  -0.0108 ± 0.0108  |         0 ± 0         |   -0.001183 ± 0.0114   | 0 ± 0  | -0 ± 0  |   0.09627 ± 0.06424    |
+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
