+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
| Bin20  |  0.006318 ± 0.001531   |  0.01436 ± 0.005745   |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |   0.02593 ± 0.00793    | 0 ± 0  |  0 ± 0  |  0.006913 ± 0.0005345  |
| Bin21  |  0.004591 ± 0.001293   |  0.005745 ± 0.004062  |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |   0.02114 ± 0.01161    | 0 ± 0  |  0 ± 0  |   0.05114 ± 0.04543    |
| Bin22  |  0.005998 ± 0.001542   |  0.01436 ± 0.005745   |   0.0105 ± 0.007422   |  0.0108 ± 0.0108   |         0 ± 0         |   0.04166 ± 0.01439    | 0 ± 0  |  0 ± 0  |  0.00457 ± 0.0004083   |
| Bin23  |  0.004636 ± 0.001293   |  0.007181 ± 0.004763  |  0.005248 ± 0.005248  |  -0.0108 ± 0.0108  |         0 ± 0         |   0.006264 ± 0.01298   | 0 ± 0  |  0 ± 0  |  0.003998 ± 0.0003702  |
| Bin24  |  0.004497 ± 0.001356   |  0.004308 ± 0.004763  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.008806 ± 0.004952   | 0 ± 0  |  0 ± 0  |   0.04886 ± 0.04543    |
| Bin25  |  0.004727 ± 0.001332   |  0.001436 ± 0.004763  |         0 ± 0         |       0 ± 0        |   0.03434 ± 0.03434   |    0.0405 ± 0.03469    | 0 ± 0  |  0 ± 0  |  0.003406 ± 0.0003618  |
| Bin26  |  0.003136 ± 0.001099   |   0.001436 ± 0.0038   |         0 ± 0         |       0 ± 0        |   0.03434 ± 0.03434   |   0.03891 ± 0.03457    | 0 ± 0  |  0 ± 0  |   0.04842 ± 0.04543    |
| Bin27  |  0.003635 ± 0.001185   |  0.002872 ± 0.004975  |         0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |   0.005322 ± 0.00525   | 0 ± 0  |  0 ± 0  |  0.002498 ± 0.0002924  |
| Bin28  |  0.003817 ± 0.001199   |  0.01293 ± 0.004763   |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01674 ± 0.004912   | 0 ± 0  |  0 ± 0  |  0.002049 ± 0.0002417  |
| Bin29  |  0.002862 ± 0.001082   |   0.007181 ± 0.0038   |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01004 ± 0.003951   | 0 ± 0  |  0 ± 0  |   0.04729 ± 0.04543    |
| Bin30  |  0.001182 ± 0.000633   |  0.007181 ± 0.003211  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.008363 ± 0.003273   | 0 ± 0  |  0 ± 0  |  0.001838 ± 0.0002795  |
| Bin31  |  0.002272 ± 0.0009333  |   0.007181 ± 0.0038   |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.009453 ± 0.003913   | 0 ± 0  |  0 ± 0  |  0.001591 ± 0.0002534  |
| Bin32  | 0.0009999 ± 0.0006062  | -0.002872 ± 0.002031  |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |   0.003376 ± 0.00566   | 0 ± 0  |  0 ± 0  |  0.001299 ± 0.0001939  |
| Bin33  |  0.002409 ± 0.0009498  |  0.001436 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003845 ± 0.002663   | 0 ± 0  |  0 ± 0  |  0.00103 ± 0.0001514   |
| Bin34  | 0.0006368 ± 0.0004499  | -0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         | -0.0007993 ± 0.001505  | 0 ± 0  | -0 ± 0  |  0.001503 ± 0.0002929  |
| Bin35  | 0.0005911 ± 0.0004476  |     0 ± 0.002031      |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.0005911 ± 0.00208   | 0 ± 0  |  0 ± 0  |  0.001008 ± 0.000186   |
| Bin36  |  0.002226 ± 0.0009322  |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.006535 ± 0.002656   | 0 ± 0  |  0 ± 0  |  0.00102 ± 0.0002136   |
| Bin37  |         0 ± 0          |  0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001436 ± 0.001436   | 0 ± 0  |  0 ± 0  | 0.0007619 ± 0.0001778  |
| Bin38  |         0 ± 0          |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004308 ± 0.002487   | 0 ± 0  |  0 ± 0  | 0.0006382 ± 0.0001398  |
| Bin39  |  0.001635 ± 0.0008177  |     0 ± 0.002031      |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001635 ± 0.002189   | 0 ± 0  |  0 ± 0  | 0.0008186 ± 0.0002089  |
| Bin40  | 0.0005911 ± 0.0004476  |  0.002872 ± 0.002031  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.003463 ± 0.00208   | 0 ± 0  |  0 ± 0  |  0.000627 ± 0.0001376  |
| Bin41  |         0 ± 0          |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  | 0.0005487 ± 0.0001325  |
| Bin42  | 0.0005911 ± 0.0004476  |  0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002027 ± 0.001504   | 0 ± 0  |  0 ± 0  | 0.0003802 ± 6.521e-05  |
| Bin43  | 0.0009999 ± 0.0006062  |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.005308 ± 0.00256   | 0 ± 0  |  0 ± 0  | 0.0004816 ± 0.0001296  |
| Bin44  |         0 ± 0          |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  | 0.0001901 ± 4.611e-05  |
| Bin45  | 0.0004089 ± 0.0004089  |  0.002872 ± 0.002031  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003281 ± 0.002072   | 0 ± 0  |  0 ± 0  | 0.0004145 ± 0.0001277  |
| Bin46  |  0.004817 ± 0.001343   |  0.004308 ± 0.003211  | -0.005248 ± 0.005248  |       0 ± 0        | -0.001186 ± 0.001186  |  0.002692 ± 0.006408   | 0 ± 0  |  0 ± 0  |  0.004001 ± 0.0004301  |
+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
