+--------+-----------------------+----------------------+----------------------+--------------------+-----------------------+----------------------+--------+--------+------------------------+
| Bin#   |          ZZ           |         ttZ          |        Higgs         |         WZ         |         Other         |        Total         |  data  | Ratio  |          WWZ           |
| Bin9   |  0.007909 ± 0.001722  | 0.007181 ± 0.004763  |        0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |  0.02589 ± 0.01193   | 0 ± 0  | 0 ± 0  | 0.0005927 ± 8.443e-05  |
| Bin10  |  0.004365 ± 0.001249  | 0.007181 ± 0.005562  |        0 ± 0         |       0 ± 0        |   0.03553 ± 0.03436   |  0.04707 ± 0.03483   | 0 ± 0  | 0 ± 0  | 0.0007284 ± 0.0001767  |
| Bin11  |  0.005046 ± 0.001374  | 0.001436 ± 0.005178  |        0 ± 0         |       0 ± 0        | 0.0007201 ± 0.002245  | 0.007202 ± 0.005809  | 0 ± 0  | 0 ± 0  |  0.0006605 ± 0.000138  |
| Bin12  | 0.002273 ± 0.0009199  |  0.01005 ± 0.004308  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01233 ± 0.004406  | 0 ± 0  | 0 ± 0  | 0.0006941 ± 0.0001385  |
| Bin13  |  0.0015 ± 0.0007369   | 0.004308 ± 0.004308  |        0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  | 0.004622 ± 0.004529  | 0 ± 0  | 0 ± 0  | 0.0003914 ± 6.803e-05  |
| Bin14  |  0.002544 ± 0.001004  | 0.002872 ± 0.004975  | 0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |  0.01066 ± 0.007301  | 0 ± 0  | 0 ± 0  | 0.0006039 ± 8.369e-05  |
| Bin15  | 0.002591 ± 0.0009672  |  0.01867 ± 0.005562  |        0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |  0.02007 ± 0.005769  | 0 ± 0  | 0 ± 0  | 0.0007947 ± 0.0001434  |
| Bin16  |   0.0055 ± 0.001417   |     0 ± 0.004541     |        0 ± 0         |  0.0216 ± 0.01527  |  0.001186 ± 0.001186  |  0.02829 ± 0.01604   | 0 ± 0  | 0 ± 0  | 0.0008618 ± 0.0001459  |
| Bin17  |  0.00418 ± 0.001295   | 0.008617 ± 0.004541  |        0 ± 0         | 0.06135 ± 0.05169  |   0.03434 ± 0.03434   |   0.1085 ± 0.06224   | 0 ± 0  | 0 ± 0  |   0.04625 ± 0.04543    |
| Bin18  |  0.005044 ± 0.001392  | 0.007181 ± 0.005178  |  0.09854 ± 0.09854   |  0.0108 ± 0.0108   |         0 ± 0         |   0.1216 ± 0.09927   | 0 ± 0  | 0 ± 0  | 0.0007724 ± 0.0001425  |
| Bin19  |  0.003725 ± 0.001227  |  0.0158 ± 0.005178   |  0.0105 ± 0.007422   |       0 ± 0        |  0.001186 ± 0.001186  |  0.0312 ± 0.009209   | 0 ± 0  | 0 ± 0  | 0.0007843 ± 0.0001792  |
| Bin20  |  0.002499 ± 0.001003  | 0.008617 ± 0.004541  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01112 ± 0.004651  | 0 ± 0  | 0 ± 0  |   0.0011 ± 0.0002634   |
| Bin21  |  0.05348 ± 0.004583   |   0.2269 ± 0.02561   |  0.01574 ± 0.01174   | 0.08295 ± 0.06381  |   0.03815 ± 0.03453   |   0.4172 ± 0.07797   | 0 ± 0  | 0 ± 0  |    0.4213 ± 0.1638     |
+--------+-----------------------+----------------------+----------------------+--------------------+-----------------------+----------------------+--------+--------+------------------------+
