+--------+------------------------+-----------------------+-----------------------+---------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ          |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
| Bin20  |   0.004778 ± 0.00146   |  0.01726 ± 0.006905   |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.02204 ± 0.007058   | 0 ± 0  |  0 ± 0  |  0.007683 ± 0.0005442  |
| Bin21  |  0.005797 ± 0.001667   |     0 ± 0.005459      |  0.01239 ± 0.008764   |  0.01359 ± 0.01359  |         0 ± 0         |   0.03178 ± 0.01715    | 0 ± 0  |  0 ± 0  |   0.04989 ± 0.04367    |
| Bin22  |   0.0059 ± 0.001678    |  0.006905 ± 0.004883  |         0 ± 0         |        0 ± 0        |   0.04628 ± 0.04628   |   0.05908 ± 0.04657    | 0 ± 0  |  0 ± 0  |  0.005899 ± 0.0005322  |
| Bin23  |  0.003908 ± 0.001351   |  0.006905 ± 0.005459  |  0.006197 ± 0.006197  |        0 ± 0        |         0 ± 0         |   0.01701 ± 0.008368   | 0 ± 0  |  0 ± 0  |   0.04782 ± 0.04366    |
| Bin24  |   0.00412 ± 0.001367   | -0.001726 ± 0.005179  |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |   0.01598 ± 0.01461    | 0 ± 0  |  0 ± 0  |  0.00431 ± 0.0004352   |
| Bin25  |   0.005224 ± 0.00154   |  0.01208 ± 0.004568   |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01731 ± 0.00482    | 0 ± 0  |  0 ± 0  |   0.04759 ± 0.04367    |
| Bin26  |  0.001705 ± 0.000888   |     0 ± 0.004229      |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.001705 ± 0.004321   | 0 ± 0  |  0 ± 0  |  0.003564 ± 0.0004107  |
| Bin27  |  0.002913 ± 0.001153   |  0.005179 ± 0.00299   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.008092 ± 0.003205   | 0 ± 0  |  0 ± 0  |  0.002882 ± 0.0003622  |
| Bin28  |   0.00341 ± 0.001256   |  0.005179 ± 0.00386   |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |   0.02218 ± 0.01418    | 0 ± 0  |  0 ± 0  |  0.002481 ± 0.0003235  |
| Bin29  |  0.002701 ± 0.001133   |  0.008632 ± 0.004568  |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01133 ± 0.004706   | 0 ± 0  |  0 ± 0  |  0.001666 ± 0.0002083  |
| Bin30  |  0.001992 ± 0.0009958  |     0 ± 0.003453      |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |   0.01558 ± 0.01406    | 0 ± 0  |  0 ± 0  |  0.001868 ± 0.0002939  |
| Bin31  |  0.002203 ± 0.001018   |         0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.002203 ± 0.001018   | 0 ± 0  |  0 ± 0  |  0.001668 ± 0.0002701  |
| Bin32  |  0.001473 ± 0.000767   |  0.001726 ± 0.00386   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.003199 ± 0.003936   | 0 ± 0  |  0 ± 0  |  0.001884 ± 0.0003423  |
| Bin33  | 0.0009958 ± 0.0007042  |  0.003453 ± 0.003453  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.004449 ± 0.003524   | 0 ± 0  |  0 ± 0  |  0.001294 ± 0.0002186  |
| Bin34  | 0.0009209 ± 0.0005808  |  0.003453 ± 0.002441  |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.004374 ± 0.00251   | 0 ± 0  |  0 ± 0  |  0.001389 ± 0.0002835  |
| Bin35  |  0.001494 ± 0.0008624  |  0.001726 ± 0.00299   |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.00322 ± 0.003112   | 0 ± 0  |  0 ± 0  |  0.001121 ± 0.000235   |
| Bin36  |  0.0007094 ± 0.000541  |     0 ± 0.003453      |         0 ± 0         | -0.01359 ± 0.01359  |         0 ± 0         |   -0.01288 ± 0.01403   | 0 ± 0  | -0 ± 0  | 0.0008535 ± 0.0001775  |
| Bin37  | 0.0004979 ± 0.0004979  |  0.003453 ± 0.003453  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.003951 ± 0.003488   | 0 ± 0  |  0 ± 0  |   0.001 ± 0.0001858    |
| Bin38  |  0.001419 ± 0.000765   |     0 ± 0.002441      |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.001419 ± 0.002558   | 0 ± 0  |  0 ± 0  | 0.0006257 ± 9.127e-05  |
| Bin39  |  0.001494 ± 0.0008624  |         0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.001494 ± 0.0008624  | 0 ± 0  |  0 ± 0  | 0.0007197 ± 0.0001415  |
| Bin40  | 0.0004979 ± 0.0004979  |         0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.0004979 ± 0.0004979  | 0 ± 0  |  0 ± 0  | 0.0006139 ± 0.0001693  |
| Bin41  |  0.0007094 ± 0.000541  | -0.001726 ± 0.001726  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  -0.001017 ± 0.001809  | 0 ± 0  | -0 ± 0  |  0.000574 ± 0.0001678  |
| Bin42  |  0.000423 ± 0.0002991  |  0.008632 ± 0.00386   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.009055 ± 0.003872   | 0 ± 0  |  0 ± 0  |  0.00052 ± 0.0001304   |
| Bin43  |         0 ± 0          |  0.001726 ± 0.001726  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.001726 ± 0.001726   | 0 ± 0  |  0 ± 0  | 0.0003595 ± 6.918e-05  |
| Bin44  | 0.0004979 ± 0.0004979  | -0.001726 ± 0.001726  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  -0.001228 ± 0.001797  | 0 ± 0  | -0 ± 0  | 0.0003868 ± 0.0001234  |
| Bin45  | 0.0004979 ± 0.0004979  |         0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.0004979 ± 0.0004979  | 0 ± 0  |  0 ± 0  |   0.04389 ± 0.04366    |
| Bin46  |  0.005191 ± 0.001589   |  0.008632 ± 0.004568  |  0.006197 ± 0.006197  |  0.01359 ± 0.01359  |         0 ± 0         |    0.03361 ± 0.0157    | 0 ± 0  |  0 ± 0  |  0.003971 ± 0.000323   |
+--------+------------------------+-----------------------+-----------------------+---------------------+-----------------------+------------------------+--------+---------+------------------------+
