+--------+------------------------+-----------------------+-----------------------+---------------------+-----------------------+-----------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ          |         Other         |         Total         |  data  |  Ratio  |          WWZ           |
| Bin20  |   0.007817 ± 0.00191   |  0.001726 ± 0.005726  |         0 ± 0         |  0.02718 ± 0.01922  |   0.04922 ± 0.04633   |   0.08594 ± 0.05052   | 0 ± 0  |  0 ± 0  |  0.01177 ± 0.0006197   |
| Bin21  |  0.006377 ± 0.001706   |  0.01381 ± 0.008097   |  0.006197 ± 0.006197  |        0 ± 0        |     0 ± 0.002077      |   0.02638 ± 0.01054   | 0 ± 0  |  0 ± 0  |  0.01182 ± 0.0006653   |
| Bin22  |  0.007268 ± 0.001836   |  0.02762 ± 0.007324   |         0 ± 0         |        0 ± 0        |  0.001469 ± 0.001469  |  0.03636 ± 0.007692   | 0 ± 0  |  0 ± 0  |  0.01028 ± 0.0006252   |
| Bin23  |  0.004672 ± 0.001456   |  0.02762 ± 0.007324   |         0 ± 0         |  0.01359 ± 0.01359  |  0.001469 ± 0.001469  |   0.04735 ± 0.01558   | 0 ± 0  |  0 ± 0  |    0.1401 ± 0.07563    |
| Bin24  |   0.006009 ± 0.00168   |  0.01036 ± 0.006459   |  0.006197 ± 0.006197  |  0.04077 ± 0.02354  | -0.001469 ± 0.001469  |   0.06187 ± 0.02528   | 0 ± 0  |  0 ± 0  |   0.05083 ± 0.04367    |
| Bin25  |  0.001548 ± 0.0008641  |   0.01726 ± 0.00598   |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |   0.0324 ± 0.01487    | 0 ± 0  |  0 ± 0  |   0.007002 ± 0.06175   |
| Bin26  |  0.004249 ± 0.001425   |  0.02417 ± 0.007324   |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |   0.04201 ± 0.0155    | 0 ± 0  |  0 ± 0  |    0.051 ± 0.04367     |
| Bin27  |   0.003547 ± 0.00121   |  0.02072 ± 0.007324   |         0 ± 0         |        0 ± 0        |  0.001469 ± 0.001469  |  0.02573 ± 0.007567   | 0 ± 0  |  0 ± 0  |  0.006135 ± 0.0004734  |
| Bin28  |  0.003253 ± 0.001239   |  0.006905 ± 0.006459  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01016 ± 0.006577   | 0 ± 0  |  0 ± 0  |   0.04949 ± 0.04367    |
| Bin29  |   0.002987 ± 0.00122   |  0.01381 ± 0.006459   |  -0.01239 ± 0.008764  |        0 ± 0        |         0 ± 0         |  0.004405 ± 0.01095   | 0 ± 0  |  0 ± 0  |  0.005669 ± 0.0004665  |
| Bin30  |  0.004904 ± 0.001523   |  0.01381 ± 0.006459   |  0.006197 ± 0.006197  |        0 ± 0        |  0.001469 ± 0.001469  |  0.02638 ± 0.009198   | 0 ± 0  |  0 ± 0  |  0.004896 ± 0.0004441  |
| Bin31  |  0.001705 ± 0.000888   |  0.003453 ± 0.005459  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.005158 ± 0.005531  | 0 ± 0  |  0 ± 0  |  0.004228 ± 0.0003972  |
| Bin32  |   0.00341 ± 0.001256   |  0.01554 ± 0.005726   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01895 ± 0.005862   | 0 ± 0  |  0 ± 0  |  0.003521 ± 0.0003733  |
| Bin33  |   0.00268 ± 0.001062   |  0.01554 ± 0.005726   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01822 ± 0.005823   | 0 ± 0  |  0 ± 0  |  0.003885 ± 0.0004403  |
| Bin34  |   0.002415 ± 0.00104   |  0.001726 ± 0.00386   |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |   0.01773 ± 0.01417   | 0 ± 0  |  0 ± 0  |   0.04732 ± 0.04367    |
| Bin35  |  0.001917 ± 0.0009128  |  0.003453 ± 0.004229  |         0 ± 0         |        0 ± 0        | -0.002937 ± 0.002077  |  0.002432 ± 0.004799  | 0 ± 0  |  0 ± 0  |  0.003149 ± 0.0003646  |
| Bin36  |  0.003199 ± 0.001238   |  0.008632 ± 0.005179  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01183 ± 0.005325   | 0 ± 0  |  0 ± 0  |  0.002882 ± 0.0003607  |
| Bin37  |  0.001705 ± 0.000888   |  0.003453 ± 0.003453  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.005158 ± 0.003565  | 0 ± 0  |  0 ± 0  |  0.00232 ± 0.0002869   |
| Bin38  |  0.001262 ± 0.0007372  |  0.008632 ± 0.005179  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.009893 ± 0.005231  | 0 ± 0  |  0 ± 0  |  0.002496 ± 0.0003374  |
| Bin39  |  0.0004772 ± 0.000304  |  0.003453 ± 0.003453  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.00393 ± 0.003466   | 0 ± 0  |  0 ± 0  |  0.001962 ± 0.0002948  |
| Bin40  |  0.001705 ± 0.000888   |     0 ± 0.003453      |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.001705 ± 0.003565  | 0 ± 0  |  0 ± 0  |  0.002121 ± 0.0002984  |
| Bin41  |  0.001917 ± 0.0009128  |  0.008632 ± 0.004568  |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |   0.02414 ± 0.01437   | 0 ± 0  |  0 ± 0  |  0.00164 ± 0.0002282   |
| Bin42  |  0.002203 ± 0.001018   |  0.005179 ± 0.00386   |  0.006197 ± 0.006197  |        0 ± 0        |         0 ± 0         |  0.01358 ± 0.007371   | 0 ± 0  |  0 ± 0  |    0.0456 ± 0.04366    |
| Bin43  | 0.0004979 ± 0.0004979  |     0 ± 0.003453      |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.0004979 ± 0.003488  | 0 ± 0  |  0 ± 0  |  0.001388 ± 0.0002638  |
| Bin44  |  0.0007094 ± 0.000541  |     0 ± 0.003453      |         0 ± 0         | -0.01359 ± 0.01359  |         0 ± 0         |  -0.01288 ± 0.01403   | 0 ± 0  | -0 ± 0  |  0.001575 ± 0.0002866  |
| Bin45  |         0 ± 0          |  0.006905 ± 0.003453  |  0.006197 ± 0.006197  |        0 ± 0        |         0 ± 0         |   0.0131 ± 0.007094   | 0 ± 0  |  0 ± 0  |  0.001134 ± 0.0002137  |
| Bin46  |   0.002415 ± 0.00104   |  0.001726 ± 0.00299   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.004141 ± 0.003166  | 0 ± 0  |  0 ± 0  |  0.001361 ± 0.0002417  |
| Bin47  |  0.0007094 ± 0.000541  |  -0.005179 ± 0.00386  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  -0.00447 ± 0.003898  | 0 ± 0  | -0 ± 0  |  0.001604 ± 0.000321   |
| Bin48  | 0.0004979 ± 0.0004979  |  0.003453 ± 0.002441  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.003951 ± 0.002492  | 0 ± 0  |  0 ± 0  |   0.0012 ± 0.0001901   |
| Bin49  | 0.0009958 ± 0.0007042  |  0.001726 ± 0.001726  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.002722 ± 0.001864  | 0 ± 0  |  0 ± 0  |  0.001268 ± 0.0002593  |
| Bin50  |  0.001917 ± 0.0009128  |  0.003453 ± 0.003453  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.005369 ± 0.003571  | 0 ± 0  |  0 ± 0  |  0.001107 ± 0.0002137  |
| Bin51  |         0 ± 0          | -0.003453 ± 0.003453  |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |   0.01014 ± 0.01402   | 0 ± 0  |  0 ± 0  | 0.0008676 ± 0.0002061  |
| Bin52  |  0.001705 ± 0.000888   |  0.003453 ± 0.002441  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.005158 ± 0.002598  | 0 ± 0  |  0 ± 0  |  0.000426 ± 7.763e-05  |
| Bin53  |         0 ± 0          |         0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |         0 ± 0         | 0 ± 0  |  0 ± 0  |  0.0006265 ± 0.000137  |
| Bin54  |         0 ± 0          |  0.001726 ± 0.001726  |         0 ± 0         | -0.01359 ± 0.01359  |         0 ± 0         |   -0.01186 ± 0.0137   | 0 ± 0  | -0 ± 0  | 0.0003994 ± 7.292e-05  |
| Bin55  |  0.0007094 ± 0.000541  |  0.005179 ± 0.00299   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.005888 ± 0.003039  | 0 ± 0  |  0 ± 0  |  0.001016 ± 0.0002528  |
| Bin56  | 0.0009958 ± 0.0007042  |  0.003453 ± 0.002441  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.004449 ± 0.002541  | 0 ± 0  |  0 ± 0  | 0.0009349 ± 0.0002297  |
| Bin57  |  0.001494 ± 0.0008624  |  0.001726 ± 0.00299   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.00322 ± 0.003112   | 0 ± 0  |  0 ± 0  |    0.044 ± 0.04366     |
| Bin58  | 0.0004979 ± 0.0004979  | -0.001726 ± 0.001726  |         0 ± 0         |        0 ± 0        |         0 ± 0         | -0.001228 ± 0.001797  | 0 ± 0  | -0 ± 0  | 0.0003469 ± 0.0001212  |
| Bin59  |         0 ± 0          |     0 ± 0.002441      |         0 ± 0         |        0 ± 0        |         0 ± 0         |     0 ± 0.002441      | 0 ± 0  |  0 ± 0  | 0.0007877 ± 0.0002018  |
| Bin60  |         0 ± 0          |         0 ± 0         |         0 ± 0         |        0 ± 0        |  0.001469 ± 0.001469  |  0.001469 ± 0.001469  | 0 ± 0  |  0 ± 0  | 0.0004941 ± 0.0001635  |
| Bin61  |  0.002701 ± 0.001133   |  0.01899 ± 0.007911   |  0.006197 ± 0.006197  |  0.04077 ± 0.02354  |         0 ± 0         |   0.06866 ± 0.02562   | 0 ± 0  |  0 ± 0  |  0.009229 ± 0.0007192  |
+--------+------------------------+-----------------------+-----------------------+---------------------+-----------------------+-----------------------+--------+---------+------------------------+
