+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
| Bin38  |  0.001705 ± 0.000888   |     0 ± 0.002441      |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001705 ± 0.002598   | 0 ± 0  |  0 ± 0  |  0.001095 ± 0.000235   |
| Bin39  |  0.001207 ± 0.0007352  |  0.001726 ± 0.00299   |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002934 ± 0.003079   | 0 ± 0  |  0 ± 0  |  0.001201 ± 0.000238   |
| Bin40  | 0.0009958 ± 0.0007042  |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0009958 ± 0.0007042  | 0 ± 0  |  0 ± 0  |  0.001095 ± 0.000235   |
| Bin41  |  0.001917 ± 0.0009128  |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001917 ± 0.0009128  | 0 ± 0  |  0 ± 0  | 0.0009874 ± 0.0002083  |
| Bin42  |  0.001207 ± 0.0007352  |  0.003453 ± 0.002441  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.00466 ± 0.00255    | 0 ± 0  |  0 ± 0  | 0.0005865 ± 0.0001337  |
| Bin43  |  0.00163 ± 0.0007937   | -0.003453 ± 0.002441  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  -0.001822 ± 0.002567  | 0 ± 0  | -0 ± 0  |  0.00052 ± 0.0001304   |
| Bin44  |  0.00105 ± 0.0007062   |  0.001726 ± 0.001726  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002777 ± 0.001865   | 0 ± 0  |  0 ± 0  |  0.000574 ± 0.0001667  |
| Bin45  | 0.0002115 ± 0.0002115  |  0.001726 ± 0.001726  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001938 ± 0.001739   | 0 ± 0  |  0 ± 0  | 0.0003195 ± 6.788e-05  |
| Bin46  |  0.006589 ± 0.001719   |  0.006905 ± 0.005459  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01349 ± 0.005723   | 0 ± 0  |  0 ± 0  |   0.04944 ± 0.04367    |
+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
