+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+-------------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |           WWZ           |
| Bin20  | 0.0005521 ± 0.0005009  |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0005521 ± 0.0005009  | 0 ± 0  |  0 ± 0  |  0.0001198 ± 3.994e-05  |
| Bin21  |  0.001992 ± 0.0009958  | 0.003453 ± 0.002441  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005444 ± 0.002637   | 0 ± 0  |  0 ± 0  |  0.0002678 ± 0.000154   |
| Bin22  | 5.423e-05 ± 5.423e-05  |  0.005179 ± 0.00299  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005233 ± 0.002991   | 0 ± 0  |  0 ± 0  |  0.0001605 ± 0.0001105  |
| Bin23  |  0.00105 ± 0.0007062   |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.00105 ± 0.0007062   | 0 ± 0  |  0 ± 0  | -1.331e-05 ± 1.331e-05  |
| Bin24  |         0 ± 0          |        0 ± 0         |         0 ± 0         | 0.01359 ± 0.01359  |         0 ± 0         |   0.01359 ± 0.01359    | 0 ± 0  |  0 ± 0  |  2.663e-05 ± 1.883e-05  |
| Bin25  |  0.001316 ± 0.0007392  |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001316 ± 0.0007392  | 0 ± 0  |  0 ± 0  |  1.331e-05 ± 1.331e-05  |
| Bin26  |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |  1.331e-05 ± 1.331e-05  |
| Bin27  | 5.423e-05 ± 5.423e-05  | 0.001726 ± 0.001726  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001781 ± 0.001727   | 0 ± 0  |  0 ± 0  |          0 ± 0          |
| Bin28  |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |          0 ± 0          |
| Bin29  |         0 ± 0          | 0.001726 ± 0.001726  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001726 ± 0.001726   | 0 ± 0  |  0 ± 0  |          0 ± 0          |
| Bin30  |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |  1.331e-05 ± 1.331e-05  |
| Bin31  |  0.001419 ± 0.000765   |        0 ± 0         |         0 ± 0         | 0.01359 ± 0.01359  |         0 ± 0         |   0.01501 ± 0.01361    | 0 ± 0  |  0 ± 0  |  2.663e-05 ± 1.883e-05  |
+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+-------------------------+
