+--------+------------------------+-----------------------+----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |          ttZ          |        Higgs         |         WZ         |         Other         |         Total          |  data  | Ratio  |          WWZ           |
| Bin20  |  0.006824 ± 0.001693   |  0.001726 ± 0.001726  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.008551 ± 0.002418   | 0 ± 0  | 0 ± 0  | 6.657e-05 ± 2.977e-05  |
| Bin21  |  0.005994 ± 0.001623   | -0.001726 ± 0.001726  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004268 ± 0.002369   | 0 ± 0  | 0 ± 0  | 9.319e-05 ± 3.522e-05  |
| Bin22  |   0.00364 ± 0.001234   |  0.001726 ± 0.001726  | 0.006197 ± 0.006197  |       0 ± 0        |         0 ± 0         |   0.01156 ± 0.00655    | 0 ± 0  | 0 ± 0  | 5.325e-05 ± 2.663e-05  |
| Bin23  |  0.002372 ± 0.001006   |  0.001726 ± 0.001726  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004098 ± 0.001998   | 0 ± 0  | 0 ± 0  | 1.331e-05 ± 1.331e-05  |
| Bin24  |  0.001105 ± 0.0007083  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001105 ± 0.0007083  | 0 ± 0  | 0 ± 0  |     0 ± 1.883e-05      |
| Bin25  |  0.002046 ± 0.0009973  | -0.001726 ± 0.001726  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.0003197 ± 0.001994  | 0 ± 0  | 0 ± 0  | 3.994e-05 ± 2.306e-05  |
| Bin26  |  0.001548 ± 0.0008641  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001548 ± 0.0008641  | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin27  | 0.0008726 ± 0.0005491  |  0.001726 ± 0.001726  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002599 ± 0.001812   | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin28  |   0.00032 ± 0.000225   |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.00032 ± 0.000225   | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin29  | 0.0005523 ± 0.0005009  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0005523 ± 0.0005009  | 0 ± 0  | 0 ± 0  | 0.0001073 ± 0.0001073  |
| Bin30  |  0.001814 ± 0.0008913  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001814 ± 0.0008913  | 0 ± 0  | 0 ± 0  | 1.331e-05 ± 1.331e-05  |
| Bin31  |  0.002653 ± 0.001117   |  0.001726 ± 0.001726  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004379 ± 0.002056   | 0 ± 0  | 0 ± 0  | 5.325e-05 ± 2.663e-05  |
+--------+------------------------+-----------------------+----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
