+--------+------------------------+----------------------+----------------------+----------------------+-----------------------+-----------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |         ttZ          |        Higgs         |          WZ          |         Other         |         Total         |  data  |  Ratio  |          WWZ           |
| Bin20  |   0.02198 ± 0.003102   | 0.008632 ± 0.006686  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.03061 ± 0.007371   | 0 ± 0  |  0 ± 0  |   0.09911 ± 0.06175    |
| Bin21  |   0.01816 ± 0.002848   |  0.01726 ± 0.00772   |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.03543 ± 0.008229   | 0 ± 0  |  0 ± 0  |  0.009938 ± 0.0006299  |
| Bin22  |   0.01168 ± 0.002332   |  0.02244 ± 0.007525  |  0.08563 ± 0.08563   |        0 ± 0         | -0.001469 ± 0.001469  |   0.1183 ± 0.08601    | 0 ± 0  |  0 ± 0  |   0.05269 ± 0.04367    |
| Bin23  |  0.009481 ± 0.002032   |  0.01554 ± 0.005726  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.02502 ± 0.006075   | 0 ± 0  |  0 ± 0  |  0.005948 ± 0.0004727  |
| Bin24  |  0.008696 ± 0.001917   | 0.001726 ± 0.006224  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.01042 ± 0.006513   | 0 ± 0  |  0 ± 0  |  0.005415 ± 0.0004518  |
| Bin25  |   0.01151 ± 0.00233    | 0.006905 ± 0.004229  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.01842 ± 0.004828   | 0 ± 0  |  0 ± 0  |  0.005203 ± 0.0004721  |
| Bin26  |  0.006186 ± 0.001738   | 0.008632 ± 0.005726  | 0.006197 ± 0.006197  |        0 ± 0         |  0.001469 ± 0.001469  |  0.02248 ± 0.008738   | 0 ± 0  |  0 ± 0  |  0.004858 ± 0.0004767  |
| Bin27  |  0.006821 ± 0.001776   | 0.005179 ± 0.004568  |        0 ± 0         |        0 ± 0         |         0 ± 0         |   0.012 ± 0.004901    | 0 ± 0  |  0 ± 0  |  0.003599 ± 0.0003313  |
| Bin28  |  0.004945 ± 0.001376   |  0.01036 ± 0.004229  |        0 ± 0         |        0 ± 0         |         0 ± 0         |   0.0153 ± 0.004447   | 0 ± 0  |  0 ± 0  |  0.003895 ± 0.0003915  |
| Bin29  |  0.008028 ± 0.001922   |  0.008632 ± 0.00386  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.01666 ± 0.004312   | 0 ± 0  |  0 ± 0  |    0.047 ± 0.04366     |
| Bin30  |   0.00339 ± 0.001192   | 0.001726 ± 0.001726  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.005116 ± 0.002098  | 0 ± 0  |  0 ± 0  |   0.0022 ± 0.0002665   |
| Bin31  |  0.002838 ± 0.001082   | 0.003453 ± 0.003453  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.00629 ± 0.003618   | 0 ± 0  |  0 ± 0  |  0.00176 ± 0.0002573   |
| Bin32  |  0.004904 ± 0.001523   | -0.001726 ± 0.00386  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.003178 ± 0.00415   | 0 ± 0  |  0 ± 0  |   0.08965 ± 0.06175    |
| Bin33  |  0.002203 ± 0.001018   |  0.005179 ± 0.00299  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.007382 ± 0.003159  | 0 ± 0  |  0 ± 0  |  0.001319 ± 0.0001673  |
| Bin34  |  0.002203 ± 0.001018   |  0.005179 ± 0.00299  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.007382 ± 0.003159  | 0 ± 0  |  0 ± 0  |   0.04529 ± 0.04366    |
| Bin35  |  0.002626 ± 0.001061   |  0.001726 ± 0.00386  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.004352 ± 0.004003  | 0 ± 0  |  0 ± 0  |   0.0012 ± 0.000191    |
| Bin36  |  0.001917 ± 0.0009128  | 0.001726 ± 0.001726  |        0 ± 0         |  0.01359 ± 0.01359   |         0 ± 0         |   0.01723 ± 0.01373   | 0 ± 0  |  0 ± 0  |   0.04517 ± 0.04366    |
| Bin37  |  0.001992 ± 0.0009958  |     0 ± 0.003453     |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.001992 ± 0.003593  | 0 ± 0  |  0 ± 0  |  0.001441 ± 0.0002439  |
| Bin38  | 0.0009958 ± 0.0007042  | 0.001726 ± 0.001726  |        0 ± 0         |        0 ± 0         |  0.001469 ± 0.001469  |  0.004191 ± 0.002373  | 0 ± 0  |  0 ± 0  |  0.001563 ± 0.0003034  |
| Bin39  |  0.001494 ± 0.0008624  | 0.003453 ± 0.002441  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.004946 ± 0.002589  | 0 ± 0  |  0 ± 0  |  0.001241 ± 0.0002384  |
| Bin40  |  0.0007094 ± 0.000541  | 0.001726 ± 0.001726  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.002436 ± 0.001809  | 0 ± 0  |  0 ± 0  |  0.000693 ± 0.0001389  |
| Bin41  |  0.001705 ± 0.000888   | 0.003453 ± 0.002441  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.005158 ± 0.002598  | 0 ± 0  |  0 ± 0  |  0.0009882 ± 0.000232  |
| Bin42  |  0.001207 ± 0.0007352  | -0.001726 ± 0.00299  |        0 ± 0         |        0 ± 0         |         0 ± 0         | -0.000519 ± 0.003079  | 0 ± 0  | -0 ± 0  | 0.0006139 ± 0.0001693  |
| Bin43  | 0.0002115 ± 0.0002115  | 0.001726 ± 0.001726  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.001938 ± 0.001739  | 0 ± 0  |  0 ± 0  | 0.0005599 ± 0.0001324  |
| Bin44  | 0.0007638 ± 0.0005437  | 0.001726 ± 0.001726  |        0 ± 0         |        0 ± 0         |         0 ± 0         |   0.00249 ± 0.00181   | 0 ± 0  |  0 ± 0  | 0.0005599 ± 0.0001324  |
| Bin45  |  0.00163 ± 0.0007937   | 0.001726 ± 0.001726  |        0 ± 0         |        0 ± 0         |         0 ± 0         |   0.003357 ± 0.0019   | 0 ± 0  |  0 ± 0  |  0.000574 ± 0.0001688  |
| Bin46  |  0.007585 ± 0.001857   | 0.005179 ± 0.005179  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.01276 ± 0.005502   | 0 ± 0  |  0 ± 0  |   0.04922 ± 0.04367    |
+--------+------------------------+----------------------+----------------------+----------------------+-----------------------+-----------------------+--------+---------+------------------------+
