+--------+------------------------+----------------------+-----------------------+---------------------+----------------------+------------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ          |        Other         |         Total          |  data  |  Ratio  |          WWZ          |
| Bin20  |  0.007104 ± 0.001903   |  0.01273 ± 0.007116  |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.01983 ± 0.007366   | 0 ± 0  |  0 ± 0  |   0.04953 ± 0.04246   |
| Bin21  |  0.004081 ± 0.001446   |  0.01114 ± 0.005737  |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.01522 ± 0.005916   | 0 ± 0  |  0 ± 0  | 0.004893 ± 0.0004972  |
| Bin22  |  0.004691 ± 0.001565   | 0.009547 ± 0.005954  |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.01424 ± 0.006156   | 0 ± 0  |  0 ± 0  |  0.00574 ± 0.000566   |
| Bin23  |  0.004003 ± 0.001419   |  0.01432 ± 0.004773  |         0 ± 0         | -0.02693 ± 0.02693  |        0 ± 0         |  -0.008604 ± 0.02738   | 0 ± 0  | -0 ± 0  | 0.003767 ± 0.0004289  |
| Bin24  |  0.00106 ± 0.0007493   |  0.003182 ± 0.00225  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.004242 ± 0.002372   | 0 ± 0  |  0 ± 0  |   0.04522 ± 0.04245   |
| Bin25  |   0.00204 ± 0.001022   | 0.004773 ± 0.003558  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.006813 ± 0.003702   | 0 ± 0  |  0 ± 0  |   0.04454 ± 0.04245   |
| Bin26  |         0 ± 0          | 0.003182 ± 0.005032  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.003182 ± 0.005032   | 0 ± 0  |  0 ± 0  |  0.002685 ± 0.000365  |
| Bin27  |  0.00151 ± 0.0008741   |  0.006365 ± 0.0045   |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |  0.009095 ± 0.004744   | 0 ± 0  |  0 ± 0  | 0.001658 ± 0.0002126  |
| Bin28  | 0.0005298 ± 0.0005298  |  0.001591 ± 0.00421  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.002121 ± 0.004243   | 0 ± 0  |  0 ± 0  |   0.04362 ± 0.04245   |
| Bin29  |  0.004239 ± 0.001499   | 0.004773 ± 0.003558  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.009012 ± 0.003861   | 0 ± 0  |  0 ± 0  |   0.04378 ± 0.04245   |
| Bin30  | 0.0005298 ± 0.0005298  |        0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.0005298 ± 0.0005298  | 0 ± 0  |  0 ± 0  |  0.0012 ± 0.0001989   |
| Bin31  |  0.009378 ± 0.002213   |  0.01273 ± 0.005032  |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  |        0 ± 0         |   0.05587 ± 0.02832    | 0 ± 0  |  0 ± 0  |    0.136 ± 0.07353    |
+--------+------------------------+----------------------+-----------------------+---------------------+----------------------+------------------------+--------+---------+-----------------------+
