+--------+------------------------+-----------------------+-----------------------+---------------------+----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ          |        Other         |         Total          |  data  |  Ratio  |          WWZ           |
| Bin19  |   0.06398 ± 0.005692   |   0.03023 ± 0.01067   | -0.006836 ± 0.006836  |     0.12 ± 0.12     |        0 ± 0         |    0.2074 ± 0.1208     | 0 ± 0  |  0 ± 0  |   0.07194 ± 0.04247    |
| Bin20  |   0.0437 ± 0.004709    |   0.0366 ± 0.00914    |         0 ± 0         |        0 ± 0        |  0.00244 ± 0.00244   |   0.08273 ± 0.01057    | 0 ± 0  |  0 ± 0  |   -0.01533 ± 0.04247   |
| Bin21  |   0.03017 ± 0.003933   |  0.01432 ± 0.008859   | -0.006836 ± 0.006836  |  0.02693 ± 0.02693  |  0.00122 ± 0.00122   |    0.0658 ± 0.02945    | 0 ± 0  |  0 ± 0  |    0.1067 ± 0.06004    |
| Bin22  |   0.02501 ± 0.003573   |  0.007956 ± 0.008268  |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  |  0.00122 ± 0.00122   |   0.06795 ± 0.02923    | 0 ± 0  |  0 ± 0  |    0.1047 ± 0.06004    |
| Bin23  |   0.02105 ± 0.00328    |  0.01273 ± 0.007795   |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.03378 ± 0.008457   | 0 ± 0  |  0 ± 0  |  0.01655 ± 0.0008961   |
| Bin24  |   0.01614 ± 0.002886   |   0.01432 ± 0.00656   |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |   0.03169 ± 0.00727    | 0 ± 0  |  0 ± 0  |    0.1409 ± 0.07353    |
| Bin25  |   0.01863 ± 0.003094   |   0.0175 ± 0.007631   |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  |  -0.00122 ± 0.00122  |    0.06868 ± 0.029     | 0 ± 0  |  0 ± 0  |    0.1399 ± 0.07353    |
| Bin26  |   0.01498 ± 0.002786   |  0.01114 ± 0.005737   |  0.006836 ± 0.006836  | -0.02693 ± 0.02693  |        0 ± 0         |   0.006028 ± 0.0285    | 0 ± 0  |  0 ± 0  |  0.01031 ± 0.0007344   |
| Bin27  |  0.008281 ± 0.002049   |  0.006365 ± 0.005512  |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |   0.01587 ± 0.006006   | 0 ± 0  |  0 ± 0  |   0.008834 ± 0.00064   |
| Bin28  |   0.01047 ± 0.002323   |   0.0175 ± 0.005737   |  0.006836 ± 0.006836  |        0 ± 0        |        0 ± 0         |   0.03481 ± 0.009222   | 0 ± 0  |  0 ± 0  |   0.09189 ± 0.06004    |
| Bin29  |   0.0093 ± 0.002196    |  0.01114 ± 0.005277   |         0 ± 0         |        0 ± 0        |  0.00244 ± 0.001726  |   0.02288 ± 0.005971   | 0 ± 0  |  0 ± 0  |   0.04819 ± 0.04245    |
| Bin30  |   0.01036 ± 0.00232    |   0.01114 ± 0.00656   |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.0215 ± 0.006959    | 0 ± 0  |  0 ± 0  |   0.04762 ± 0.04245    |
| Bin31  |  0.007712 ± 0.001995   |  0.006365 ± 0.005032  |         0 ± 0         |        0 ± 0        |     0 ± 0.001726     |   0.01408 ± 0.005681   | 0 ± 0  |  0 ± 0  |  0.003805 ± 0.0004038  |
| Bin32  |  0.006689 ± 0.001832   | -0.001591 ± 0.004773  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.005098 ± 0.005113   | 0 ± 0  |  0 ± 0  |   0.04701 ± 0.04245    |
| Bin33  |  0.003471 ± 0.001316   |  0.01114 ± 0.004773   |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.01461 ± 0.004952   | 0 ± 0  |  0 ± 0  |  0.003502 ± 0.000379   |
| Bin34  |  0.003099 ± 0.001267   |  0.006365 ± 0.003182  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.009464 ± 0.003425   | 0 ± 0  |  0 ± 0  |  0.003093 ± 0.000337   |
| Bin35  |  0.003179 ± 0.001298   |  -0.001591 ± 0.00421  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.001588 ± 0.004405   | 0 ± 0  |  0 ± 0  |    0.046 ± 0.04245     |
| Bin36  |  0.004159 ± 0.001472   |  0.001591 ± 0.002756  |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.00575 ± 0.003125   | 0 ± 0  |  0 ± 0  |  0.003402 ± 0.0004372  |
| Bin37  |  0.003473 ± 0.001317   |  0.007956 ± 0.003558  |  0.006836 ± 0.006836  |        0 ± 0        |        0 ± 0         |   0.01827 ± 0.007818   | 0 ± 0  |  0 ± 0  |  0.002369 ± 0.000342   |
| Bin38  |  0.002041 ± 0.001023   |  0.004773 ± 0.003558  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.006815 ± 0.003702   | 0 ± 0  |  0 ± 0  |  0.002289 ± 0.0003209  |
| Bin39  |  0.00151 ± 0.0008741   |  0.003182 ± 0.00225   |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.004692 ± 0.002414   | 0 ± 0  |  0 ± 0  |  0.001949 ± 0.0002498  |
| Bin40  |  0.001354 ± 0.0007817  | -0.001591 ± 0.001591  |         0 ± 0         |        0 ± 0        |        0 ± 0         | -0.0002372 ± 0.001773  | 0 ± 0  | -0 ± 0  |   0.04421 ± 0.04245    |
| Bin41  |  0.00159 ± 0.0009177   |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.00159 ± 0.0009177   | 0 ± 0  |  0 ± 0  |  0.001732 ± 0.000309   |
| Bin42  |   0.002119 ± 0.00106   |  0.001591 ± 0.001591  |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.00371 ± 0.001912   | 0 ± 0  |  0 ± 0  |  0.001565 ± 0.0002853  |
| Bin43  |  0.00159 ± 0.0009177   |  0.001591 ± 0.001591  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.003181 ± 0.001837   | 0 ± 0  |  0 ± 0  |  0.001429 ± 0.0002823  |
| Bin44  | 0.0004501 ± 0.0004501  |  0.001591 ± 0.002756  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.002041 ± 0.002792   | 0 ± 0  |  0 ± 0  | 0.0009343 ± 0.0001566  |
| Bin45  |  0.00151 ± 0.0008741   |      0 ± 0.00225      |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.00151 ± 0.002414   | 0 ± 0  |  0 ± 0  |  0.001534 ± 0.000305   |
| Bin46  |   0.01553 ± 0.002823   |   0.0175 ± 0.007292   |         0 ± 0         |        0 ± 0        |  0.00219 ± 0.00219   |   0.03523 ± 0.00812    | 0 ± 0  |  0 ± 0  |    0.1383 ± 0.07353    |
+--------+------------------------+-----------------------+-----------------------+---------------------+----------------------+------------------------+--------+---------+------------------------+
