+--------+------------------------+-----------------------+-----------------------+--------------------+----------------------+------------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |        Other         |         Total          |  data  | Ratio  |          WWZ           |
| Bin20  |   0.02527 ± 0.00352    |  0.007956 ± 0.004773  |         0 ± 0         |       0 ± 0        |        0 ± 0         |   0.03323 ± 0.005931   | 0 ± 0  | 0 ± 0  | 0.0003897 ± 0.0001322  |
| Bin21  |   0.02186 ± 0.003344   |  0.004773 ± 0.003558  |         0 ± 0         |       0 ± 0        |        0 ± 0         |   0.02663 ± 0.004883   | 0 ± 0  | 0 ± 0  | 0.0001733 ± 4.631e-05  |
| Bin22  |   0.01455 ± 0.002666   |  0.003182 ± 0.00225   |         0 ± 0         |       0 ± 0        |        0 ± 0         |   0.01773 ± 0.003488   | 0 ± 0  | 0 ± 0  |  0.0002412 ± 0.000125  |
| Bin23  |   0.01296 ± 0.002534   |  0.004773 ± 0.002756  |         0 ± 0         |       0 ± 0        |        0 ± 0         |   0.01773 ± 0.003744   | 0 ± 0  | 0 ± 0  | 0.0002165 ± 0.0001226  |
| Bin24  |   0.005313 ± 0.00157   |      0 ± 0.00225      |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.005313 ± 0.002744   | 0 ± 0  | 0 ± 0  | 9.901e-05 ± 3.501e-05  |
| Bin25  |  0.009938 ± 0.002203   |  0.001591 ± 0.001591  |  0.006836 ± 0.006836  |       0 ± 0        |        0 ± 0         |   0.01836 ± 0.007356   | 0 ± 0  | 0 ± 0  | 8.663e-05 ± 3.274e-05  |
| Bin26  |  0.006257 ± 0.001736   | -0.001591 ± 0.001591  |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.004666 ± 0.002355   | 0 ± 0  | 0 ± 0  |  2.475e-05 ± 1.75e-05  |
| Bin27  |  0.003524 ± 0.001313   |  0.001591 ± 0.001591  |         0 ± 0         |       0 ± 0        |  0.00219 ± 0.00219   |  0.007305 ± 0.003009   | 0 ± 0  | 0 ± 0  | 1.238e-05 ± 1.238e-05  |
| Bin28  | 0.0009818 ± 0.0006964  |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         | 0.0009818 ± 0.0006964  | 0 ± 0  | 0 ± 0  |  2.475e-05 ± 1.75e-05  |
| Bin29  |  0.002349 ± 0.001072   |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.002349 ± 0.001072   | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin30  |         0 ± 0          |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  | 1.238e-05 ± 1.238e-05  |
| Bin31  |  0.009437 ± 0.002131   |     0 ± 0.003182      |         0 ± 0         |       0 ± 0        |        0 ± 0         |   0.009437 ± 0.00383   | 0 ± 0  | 0 ± 0  |  4.95e-05 ± 2.475e-05  |
+--------+------------------------+-----------------------+-----------------------+--------------------+----------------------+------------------------+--------+--------+------------------------+
