+--------+-----------------------+-----------------------+-----------------------+---------------------+----------------------+----------------------+--------+--------+-----------------------+
| Bin#   |          ZZ           |          ttZ          |         Higgs         |         WZ          |        Other         |        Total         |  data  | Ratio  |          WWZ          |
| Bin19  |  0.01614 ± 0.002886   |  0.02068 ± 0.006936   |  0.006836 ± 0.006836  |        0 ± 0        |  0.00244 ± 0.001726  |   0.0461 ± 0.0103    | 0 ± 0  | 0 ± 0  |   0.09488 ± 0.06004   |
| Bin20  |  0.01399 ± 0.002696   |  0.01909 ± 0.007463   |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.03308 ± 0.007935  | 0 ± 0  | 0 ± 0  |   0.09283 ± 0.06004   |
| Bin21  |  0.01244 ± 0.002523   |  0.006365 ± 0.006751  |         0 ± 0         |        0 ± 0        |     0 ± 0.001726     |   0.0188 ± 0.00741   | 0 ± 0  | 0 ± 0  | 0.006217 ± 0.0005412  |
| Bin22  |  0.005435 ± 0.001644  |  0.009547 ± 0.005032  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.01498 ± 0.005293  | 0 ± 0  | 0 ± 0  |   0.0481 ± 0.04245    |
| Bin23  |  0.005748 ± 0.001735  |  0.007956 ± 0.003558  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.0137 ± 0.003958   | 0 ± 0  | 0 ± 0  | 0.004609 ± 0.0004416  |
| Bin24  |  0.004689 ± 0.001565  | -0.001591 ± 0.004773  |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.003098 ± 0.005023  | 0 ± 0  | 0 ± 0  |   0.04788 ± 0.04246   |
| Bin25  |  0.004533 ± 0.001515  |  0.009547 ± 0.003898  |  0.006836 ± 0.006836  |        0 ± 0        |        0 ± 0         |  0.02092 ± 0.008014  | 0 ± 0  | 0 ± 0  | 0.003724 ± 0.0004428  |
| Bin26  |  0.002492 ± 0.001118  |  0.006365 ± 0.003898  |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.008856 ± 0.004055  | 0 ± 0  | 0 ± 0  | 0.002883 ± 0.0002937  |
| Bin27  | 0.001884 ± 0.0009443  | -0.001591 ± 0.001591  |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.0002926 ± 0.00185  | 0 ± 0  | 0 ± 0  |   0.04511 ± 0.04245   |
| Bin28  |  0.003179 ± 0.001298  |  0.001591 ± 0.001591  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.00477 ± 0.002053  | 0 ± 0  | 0 ± 0  | 0.002394 ± 0.0003411  |
| Bin29  |  0.00204 ± 0.001022   |  0.001591 ± 0.002756  |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.003631 ± 0.002939  | 0 ± 0  | 0 ± 0  |  0.00185 ± 0.0002919  |
| Bin30  |  0.00151 ± 0.0008741  |  0.001591 ± 0.002756  |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.003101 ± 0.002891  | 0 ± 0  | 0 ± 0  | 0.002047 ± 0.0003347  |
| Bin31  |  0.01553 ± 0.002823   |   0.0175 ± 0.007292   |         0 ± 0         |        0 ± 0        |  0.00219 ± 0.00219   |  0.03523 ± 0.00812   | 0 ± 0  | 0 ± 0  |   0.1383 ± 0.07353    |
+--------+-----------------------+-----------------------+-----------------------+---------------------+----------------------+----------------------+--------+--------+-----------------------+
