+--------+------------------------+-----------------------+-----------------------+---------------------+-----------------------+------------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ          |         Other         |         Total          |  data  |  Ratio  |          WWZ          |
| Bin35  |  0.005298 ± 0.001675   |  0.01432 ± 0.006936   |         0 ± 0         |        0 ± 0        |  0.00244 ± 0.001726   |   0.02206 ± 0.007341   | 0 ± 0  |  0 ± 0  | 0.005351 ± 0.0004501  |
| Bin36  |  0.002152 ± 0.001028   |  0.02387 ± 0.007631   |         0 ± 0         |        0 ± 0        |   0.00122 ± 0.00122   |   0.02724 ± 0.007796   | 0 ± 0  |  0 ± 0  | 0.005493 ± 0.0005167  |
| Bin37  |  0.002041 ± 0.001023   |  0.007956 ± 0.005277  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.009997 ± 0.005375   | 0 ± 0  |  0 ± 0  |   0.04783 ± 0.04246   |
| Bin38  |  0.005139 ± 0.001628   |  0.01273 ± 0.005512   | -0.006836 ± 0.006836  |        0 ± 0        |         0 ± 0         |   0.01103 ± 0.008931   | 0 ± 0  |  0 ± 0  |   0.04739 ± 0.04245   |
| Bin39  |  0.004161 ± 0.001473   |  0.009547 ± 0.005954  |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01371 ± 0.006133   | 0 ± 0  |  0 ± 0  | 0.004275 ± 0.0004347  |
| Bin40  |  0.002232 ± 0.001066   |  0.01273 ± 0.005032   |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01496 ± 0.005143   | 0 ± 0  |  0 ± 0  |   0.08845 ± 0.06004   |
| Bin41  |  0.002569 ± 0.001151   |   0.006365 ± 0.0045   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.008934 ± 0.004645   | 0 ± 0  |  0 ± 0  | 0.003736 ± 0.0004423  |
| Bin42  |  0.001544 ± 0.0008368  |  0.004773 ± 0.00421   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.006318 ± 0.004292   | 0 ± 0  |  0 ± 0  |   0.04665 ± 0.04245   |
| Bin43  |  0.002649 ± 0.001185   | -0.003182 ± 0.003898  |         0 ± 0         |        0 ± 0        |         0 ± 0         | -0.0005331 ± 0.004074  | 0 ± 0  | -0 ± 0  | 0.003408 ± 0.0004509  |
| Bin44  |  0.00151 ± 0.0008741   |  0.006365 ± 0.005032  |  0.006836 ± 0.006836  |        0 ± 0        |         0 ± 0         |   0.01471 ± 0.008533   | 0 ± 0  |  0 ± 0  |   0.04553 ± 0.04245   |
| Bin45  |   0.00204 ± 0.001022   |  0.009547 ± 0.003898  |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01159 ± 0.004029   | 0 ± 0  |  0 ± 0  | 0.002209 ± 0.0002994  |
| Bin46  |  0.00159 ± 0.0009177   |  0.01273 ± 0.005512   |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01432 ± 0.005588   | 0 ± 0  |  0 ± 0  |   0.0449 ± 0.04245    |
| Bin47  |         0 ± 0          |  0.006365 ± 0.005032  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.006365 ± 0.005032   | 0 ± 0  |  0 ± 0  |  0.00227 ± 0.0003735  |
