+--------+------------------------+-------------------+---------------------+--------------------+------------------------+--------------------+--------+--------+-----------------------+
| Bin#   |           ZZ           |        ttZ        |        Higgs        |         WZ         |         Other          |       Total        |  data  | Ratio  |          WWZ          |
| Bin20  |  0.001938 ± 0.001055   |  1.028 ± 0.05592  |  0.09807 ± 0.04722  |  0.0108 ± 0.0108   |   0.0055 ± 0.003626    |  1.144 ± 0.07408   | 0 ± 0  | 0 ± 0  | 0.002466 ± 0.0003038  |
| Bin21  |   0.001909 ± 0.00105   | 0.8532 ± 0.05222  | -0.02141 ± 0.04192  |       0 ± 0        |  0.004276 ± 0.002469   |  0.838 ± 0.06702   | 0 ± 0  | 0 ± 0  | 0.002486 ± 0.0003451  |
| Bin22  |   0.002378 ± 0.00121   | 0.8435 ± 0.05069  |  0.09421 ± 0.04001  |       0 ± 0        | -0.0001833 ± 0.002537  |  0.9399 ± 0.06464  | 0 ± 0  | 0 ± 0  | 0.002401 ± 0.0003167  |
| Bin23  |  0.003208 ± 0.001321   |   0.7 ± 0.04877   |  0.1015 ± 0.04066   |       0 ± 0        |   0.002624 ± 0.00186   |  0.8074 ± 0.06354  | 0 ± 0  | 0 ± 0  | 0.002762 ± 0.0003833  |
| Bin24  |  0.002968 ± 0.001351   |  0.6941 ± 0.0466  |   0.1046 ± 0.0471   |       0 ± 0        |  0.006787 ± 0.003525   |  0.8084 ± 0.06637  | 0 ± 0  | 0 ± 0  | 0.001431 ± 0.0001697  |
| Bin25  |    0.0031 ± 0.00139    | 0.6628 ± 0.04575  |  0.04977 ± 0.03672  |       0 ± 0        |  0.005129 ± 0.002574   |  0.7208 ± 0.05874  | 0 ± 0  | 0 ± 0  |  0.001846 ± 0.000289  |
| Bin26  |  0.001758 ± 0.001129   | 0.6566 ± 0.04361  |  0.05229 ± 0.03214  |       0 ± 0        |   0.00413 ± 0.003365   |  0.7148 ± 0.05429  | 0 ± 0  | 0 ± 0  | 0.001423 ± 0.0002632  |
| Bin27  | 0.0008026 ± 0.0004951  |  0.5509 ± 0.0426  |  0.03987 ± 0.03209  |       0 ± 0        |         0 ± 0          |  0.5916 ± 0.05334  | 0 ± 0  | 0 ± 0  | 0.001276 ± 0.0002244  |
| Bin28  |  0.001526 ± 0.0008812  | 0.4246 ± 0.03939  |  0.03943 ± 0.03589  |       0 ± 0        |  0.001469 ± 0.001469   |  0.467 ± 0.05332   | 0 ± 0  | 0 ± 0  | 0.001378 ± 0.0002664  |
| Bin29  | 0.0009068 ± 0.0006443  | 0.4383 ± 0.03778  |  0.03513 ± 0.02193  |       0 ± 0        |  -0.002156 ± 0.002156  |  0.4722 ± 0.04374  | 0 ± 0  | 0 ± 0  | 0.001384 ± 0.0002904  |
| Bin30  |  0.002193 ± 0.001133   | 0.4349 ± 0.03635  |  0.0658 ± 0.03118   |       0 ± 0        |         0 ± 0          |  0.5029 ± 0.0479   | 0 ± 0  | 0 ± 0  |   0.04391 ± 0.04245   |
| Bin31  |   0.01592 ± 0.003106   |   4.244 ± 0.115   |   0.2546 ± 0.089    | 0.01359 ± 0.01359  |  -0.01132 ± 0.005127   |   4.516 ± 0.1462   | 0 ± 0  | 0 ± 0  |   0.05757 ± 0.04394   |
+--------+------------------------+-------------------+---------------------+--------------------+------------------------+--------------------+--------+--------+-----------------------+
