+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  | Ratio  |          WWZ           |
| Bin20  |   0.002391 ± 0.0013    | 0.007834 ± 0.004146  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01023 ± 0.004345   | 0 ± 0  | 0 ± 0  | 0.0009541 ± 0.0002053  |
| Bin21  |   0.003179 ± 0.00152   | 0.003134 ± 0.002216  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.006313 ± 0.002687   | 0 ± 0  | 0 ± 0  | 0.0006403 ± 0.0001619  |
| Bin22  |  0.002364 ± 0.001365   | 0.003134 ± 0.002216  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005498 ± 0.002603   | 0 ± 0  | 0 ± 0  |  0.0003743 ± 0.000129  |
| Bin23  | 0.0006486 ± 0.0006486  | 0.003134 ± 0.003134  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.003782 ± 0.0032    | 0 ± 0  | 0 ± 0  | 0.0004713 ± 0.0001335  |
| Bin24  |  0.001576 ± 0.001115   | 0.001567 ± 0.001567  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003143 ± 0.001923   | 0 ± 0  | 0 ± 0  | 0.0001213 ± 3.834e-05  |
| Bin25  | 0.0007881 ± 0.0007881  | 0.003134 ± 0.002216  |         0 ± 0         |       0 ± 0        |  0.001404 ± 0.001404  |  0.005325 ± 0.002739   | 0 ± 0  | 0 ± 0  | 0.0001084 ± 8.584e-05  |
| Bin26  |  0.002364 ± 0.001365   |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002364 ± 0.001365   | 0 ± 0  | 0 ± 0  | 6.063e-05 ± 2.711e-05  |
| Bin27  | 0.0007881 ± 0.0007881  |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0007881 ± 0.0007881  | 0 ± 0  | 0 ± 0  |  4.85e-05 ± 2.425e-05  |
| Bin28  | 0.0009541 ± 0.0008054  |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0009541 ± 0.0008054  | 0 ± 0  | 0 ± 0  | 2.425e-05 ± 1.715e-05  |
| Bin29  |   0.002225 ± 0.00129   |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.002225 ± 0.00129   | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin30  |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  | 2.425e-05 ± 1.715e-05  |
| Bin31  |  0.003941 ± 0.001762   |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003941 ± 0.001762   | 0 ± 0  | 0 ± 0  | 9.624e-05 ± 8.498e-05  |
+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
