+--------+----------------------+----------------------+----------------------+---------------------+-----------------------+----------------------+--------+--------+-----------------------+
| Bin#   |          ZZ          |         ttZ          |        Higgs         |         WZ          |         Other         |        Total         |  data  | Ratio  |          WWZ          |
| Bin19  |  0.02036 ± 0.003903  |   0.0329 ± 0.00927   |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.05327 ± 0.01006   | 0 ± 0  | 0 ± 0  |   0.1067 ± 0.06213    |
| Bin20  |  0.0183 ± 0.003712   |  0.03604 ± 0.009531  |        0 ± 0         | -0.04086 ± 0.04086  |         0 ± 0         |  0.01347 ± 0.04212   | 0 ± 0  | 0 ± 0  |    0.102 ± 0.06213    |
| Bin21  |  0.0167 ± 0.003537   |  0.0188 ± 0.006268   |        0 ± 0         |        0 ± 0        |  0.002156 ± 0.002156  |  0.03766 ± 0.007513  | 0 ± 0  | 0 ± 0  |  0.01258 ± 0.0006789  |
| Bin22  |  0.01839 ± 0.003734  |  0.01254 ± 0.006268  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.03092 ± 0.007295  | 0 ± 0  | 0 ± 0  |   0.05316 ± 0.04394   |
| Bin23  |  0.01234 ± 0.003089  | 0.009401 ± 0.004432  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.02174 ± 0.005402  | 0 ± 0  | 0 ± 0  |   0.0513 ± 0.04393    |
| Bin24  |  0.01471 ± 0.003379  | 0.007834 ± 0.004701  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.02254 ± 0.005789  | 0 ± 0  | 0 ± 0  | 0.006794 ± 0.0004997  |
| Bin25  |  0.01155 ± 0.002988  | 0.007834 ± 0.003504  |        0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.02079 ± 0.004814  | 0 ± 0  | 0 ± 0  | 0.005934 ± 0.0004805  |
| Bin26  | 0.005383 ± 0.002038  | 0.004701 ± 0.004701  |        0 ± 0         |  0.04086 ± 0.04086  |         0 ± 0         |  0.05094 ± 0.04118   | 0 ± 0  | 0 ± 0  | 0.005222 ± 0.0004398  |
| Bin27  | 0.003153 ± 0.001576  |  0.01097 ± 0.004146  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01412 ± 0.004435  | 0 ± 0  | 0 ± 0  |   0.04773 ± 0.04393   |
| Bin28  | 0.005517 ± 0.002085  | 0.001567 ± 0.003504  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.007084 ± 0.004077  | 0 ± 0  | 0 ± 0  |  -0.04053 ± 0.04393   |
| Bin29  | 0.003018 ± 0.001514  | 0.003134 ± 0.004432  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.006152 ± 0.004683  | 0 ± 0  | 0 ± 0  |  0.00258 ± 0.0002393  |
| Bin30  | 0.003941 ± 0.001762  | 0.009401 ± 0.003838  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01334 ± 0.004223  | 0 ± 0  | 0 ± 0  |  0.002623 ± 0.000316  |
| Bin31  |  0.01875 ± 0.003762  |  0.0235 ± 0.007515   |        0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.04365 ± 0.00852   | 0 ± 0  | 0 ± 0  |   0.1066 ± 0.08787    |
+--------+----------------------+----------------------+----------------------+---------------------+-----------------------+----------------------+--------+--------+-----------------------+
