+--------+------------------------+----------------------+-----------------------+---------------------+-----------------------+----------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ          |         Other         |        Total         |  data  |  Ratio  |          WWZ          |
| Bin20  |  0.007881 ± 0.002492   |  0.02507 ± 0.01108   |         0 ± 0         |        0 ± 0        |     0 ± 0.001985      |  0.03295 ± 0.01153   | 0 ± 0  |  0 ± 0  |   0.1129 ± 0.06214    |
| Bin21  |   0.0185 ± 0.003782    |  0.02977 ± 0.01097   |         0 ± 0         |        0 ± 0        |   0.03706 ± 0.03706   |  0.08533 ± 0.03883   | 0 ± 0  |  0 ± 0  |    0.1531 ± 0.0761    |
| Bin22  |   0.01011 ± 0.002806   |  0.02977 ± 0.01027   |  0.009372 ± 0.009372  |        0 ± 0        |         0 ± 0         |  0.04925 ± 0.01419   | 0 ± 0  |  0 ± 0  |   0.06189 ± 0.04394   |
| Bin23  |   0.008454 ± 0.00247   |  0.01567 ± 0.00991   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.02412 ± 0.01021   | 0 ± 0  |  0 ± 0  |  0.01657 ± 0.0008011  |
| Bin24  |   0.01267 ± 0.003099   |  0.03604 ± 0.00927   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.04871 ± 0.009774  | 0 ± 0  |  0 ± 0  |   0.1018 ± 0.06213    |
| Bin25  |  0.006197 ± 0.002145   |  0.02507 ± 0.008864  |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.03267 ± 0.009227  | 0 ± 0  |  0 ± 0  |   0.05547 ± 0.04394   |
| Bin26  |  0.009484 ± 0.002698   |  0.02037 ± 0.007834  |         0 ± 0         |        0 ± 0        |   0.03565 ± 0.03708   |   0.06551 ± 0.038    | 0 ± 0  |  0 ± 0  |  0.01085 ± 0.0006344  |
| Bin27  |  0.007093 ± 0.002364   |  0.02037 ± 0.00683   |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.02887 ± 0.007363  | 0 ± 0  |  0 ± 0  |  0.00926 ± 0.0005772  |
| Bin28  |  0.003318 ± 0.001585   |  0.02037 ± 0.00718   |  -0.09576 ± 0.09576   |        0 ± 0        |         0 ± 0         |  -0.07207 ± 0.09604  | 0 ± 0  | -0 ± 0  | 0.007714 ± 0.0005183  |
| Bin29  |  0.003941 ± 0.001762   |  0.02977 ± 0.00718   |         0 ± 0         |        0 ± 0        |  0.002156 ± 0.002156  |  0.03587 ± 0.007701  | 0 ± 0  |  0 ± 0  |   0.05133 ± 0.04394   |
| Bin30  |  0.005517 ± 0.002085   |  0.0188 ± 0.005863   |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.02572 ± 0.006379  | 0 ± 0  |  0 ± 0  |   0.09406 ± 0.06213   |
| Bin31  |  0.003018 ± 0.001514   |  0.01567 ± 0.006268  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01869 ± 0.006448  | 0 ± 0  |  0 ± 0  | 0.005408 ± 0.0003973  |
| Bin32  |  0.003941 ± 0.001762   |  0.01097 ± 0.00565   |  0.009372 ± 0.009372  |        0 ± 0        |         0 ± 0         |  0.02428 ± 0.01108   | 0 ± 0  |  0 ± 0  | 0.004775 ± 0.0004173  |
| Bin33  |  0.002364 ± 0.001365   |  0.01254 ± 0.004955  |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.0163 ± 0.005328   | 0 ± 0  |  0 ± 0  |  0.004074 ± 0.000384  |
| Bin34  |   0.005248 ± 0.00199   | 0.003134 ± 0.004955  |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  | 0.009786 ± 0.005521  | 0 ± 0  |  0 ± 0  | 0.004318 ± 0.0003719  |
| Bin35  |  0.005517 ± 0.002085   | 0.004701 ± 0.004146  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01022 ± 0.00464   | 0 ± 0  |  0 ± 0  |   0.09092 ± 0.06213   |
| Bin36  |  0.004729 ± 0.001931   | 0.004701 ± 0.004146  | -0.009372 ± 0.009372  |        0 ± 0        |         0 ± 0         | 5.768e-05 ± 0.01043  | 0 ± 0  |  0 ± 0  |   0.04688 ± 0.04393   |
| Bin37  |  0.002364 ± 0.001365   | 0.009401 ± 0.004955  | -0.009372 ± 0.009372  |        0 ± 0        |         0 ± 0         |  0.002394 ± 0.01069  | 0 ± 0  |  0 ± 0  |   0.04645 ± 0.04393   |
| Bin38  |  0.003801 ± 0.001704   |  0.01097 ± 0.004146  |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.01617 ± 0.004697  | 0 ± 0  |  0 ± 0  |   0.04646 ± 0.04393   |
| Bin39  |  0.003153 ± 0.001576   |     0 ± 0.003134     |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.003153 ± 0.003508  | 0 ± 0  |  0 ± 0  |   0.04629 ± 0.04393   |
| Bin40  |  0.002364 ± 0.001365   | 0.007834 ± 0.004146  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.0102 ± 0.004365   | 0 ± 0  |  0 ± 0  |   0.04592 ± 0.04393   |
| Bin41  |  0.003941 ± 0.001762   | 0.003134 ± 0.003134  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.007074 ± 0.003595  | 0 ± 0  |  0 ± 0  | 0.001585 ± 0.0002251  |
| Bin42  |  0.002879 ± 0.001446   | 0.003134 ± 0.003838  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.006012 ± 0.004101  | 0 ± 0  |  0 ± 0  | 0.001766 ± 0.0002421  |
| Bin43  |  0.004589 ± 0.001878   | 0.004701 ± 0.003504  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.00929 ± 0.003975  | 0 ± 0  |  0 ± 0  |  0.00161 ± 0.0002112  |
| Bin44  |         0 ± 0          |     0 ± 0.002216     |         0 ± 0         |        0 ± 0        |         0 ± 0         |     0 ± 0.002216     | 0 ± 0  |  0 ± 0  |   0.04512 ± 0.04393   |
| Bin45  | 0.0006538 ± 0.0006538  | 0.004701 ± 0.002714  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.005355 ± 0.002792  | 0 ± 0  |  0 ± 0  | 0.001754 ± 0.0002412  |
| Bin46  |   0.01206 ± 0.003025   |  0.0235 ± 0.008142   |   0.1051 ± 0.09622    |        0 ± 0        |  0.00356 ± 0.002573   |   0.1443 ± 0.09664   | 0 ± 0  |  0 ± 0  |   0.1016 ± 0.06213    |
+--------+------------------------+----------------------+-----------------------+---------------------+-----------------------+----------------------+--------+---------+-----------------------+
